Starvation Solar I Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Vaisala WXT530 Multi-Weather Sensor,Production meter L-N voltage,Production meter active power,"SunGrow SG2500HV Inverter - 05, Total AC Power","SunGrow SG2500HV Inverter - 06, Total AC Power","SunGrow SG2500HV Inverter - 07, Total AC Power","SunGrow SG2500HV Inverter - 08, Total AC Power"
10/1/2023 10:45:00 AM,515.9242,44.50174,53.72049,3.045914,20.32994,6917.706,1662.688,1573.317,1818.673,1855.396
10/1/2023 11:00:00 AM,710.2419,46.09575,55.11735,4.18266,20.31906,8401.623,2064.323,2204.101,2277.647,2196.887
10/1/2023 11:15:00 AM,525.3749,46.38486,56.8471,4.351214,20.31493,6900.098,1789.112,1564.847,1588.232,1861.096
10/1/2023 11:30:00 AM,767.8137,46.36925,57.56776,2.942126,20.31936,8213.46,2144.059,1859.691,2160.928,2320.034
10/1/2023 11:45:00 AM,757.7737,48.60941,59.14257,3.124035,20.30127,8984.781,2359.869,2361.711,2299.562,2414.489
10/1/2023 12:00:00 PM,470.4424,46.91437,60.11802,2.203362,20.3168,7248.251,1657.769,1559.9,1959.463,1982.707
10/1/2023 12:15:00 PM,371.1667,44.21412,59.99765,2.479309,20.34168,4676.236,1141.011,1182.943,1264.654,1189.591
10/1/2023 12:30:00 PM,319.1931,42.29435,59.16444,3.354302,20.34702,4467.117,1036.735,1055.621,1126.69,1074.438
10/1/2023 12:45:00 PM,254.5331,42.15902,58.2115,4.188716,20.336,3525.88,890.9537,857.9814,927.4959,911.4561
10/1/2023 1:00:00 PM,184.2884,41.04696,57.29335,4.795913,20.35376,2633.568,658.8525,631.2252,690.0928,679.8861
10/1/2023 1:15:00 PM,178.4032,40.7505,56.63393,3.833102,20.36112,2609.369,659.0397,631.7454,668.7646,687.3718
10/1/2023 1:30:00 PM,135.2552,40.47545,56.08228,2.904375,20.36548,2017.77,483.5485,474.8093,520.4667,498.3675
10/1/2023 1:45:00 PM,138.6333,40.15427,55.48188,3.12707,20.3906,2035.435,503.1847,517.0613,519.8171,522.5173
10/1/2023 2:00:00 PM,123.1995,39.95521,54.91785,3.967559,20.37737,1830.601,441.6502,481.8962,464.2469,466.2062
10/1/2023 2:15:00 PM,137.3047,40.13792,54.66764,2.672269,20.38278,2051.997,501.1523,537.1152,515.4299,518.5253
10/1/2023 2:30:00 PM,124.2742,40.06033,54.19774,3.718717,20.39474,1776.385,442.7229,452.0273,452.0717,443.0306
10/1/2023 2:45:00 PM,96.18619,39.43222,53.55621,3.831599,20.38116,1407.935,345.6039,375.889,349.6525,346.434
10/1/2023 3:00:00 PM,92.99508,39.24177,53.12861,3.658369,20.3792,1395.003,327.904,403.9384,339.4132,342.5496
10/1/2023 3:15:00 PM,94.64798,39.28579,52.93395,2.926915,20.37832,1438.883,332.0025,430.9427,344.2027,350.8374
10/1/2023 3:30:00 PM,119.6569,39.31962,52.63306,3.279769,20.36906,1848.412,423.9723,549.7618,446.1835,456.1576
10/1/2023 3:45:00 PM,144.3962,39.91809,52.86702,2.694789,20.36785,2066.815,506.6627,550.069,521.1248,517.9013
10/1/2023 4:00:00 PM,121.6726,39.82811,52.79356,4.614426,20.38462,1724.793,418.7827,465.1774,426.9324,422.3467
10/1/2023 4:15:00 PM,103.184,39.19412,52.40182,4.388576,20.38369,1441.561,350.5156,377.3289,362.523,362.1541
10/1/2023 4:30:00 PM,79.71732,38.80142,52.1176,3.121081,20.37523,1063.825,261.9799,274.781,276.9788,270.5345
10/1/2023 4:45:00 PM,58.38886,38.29352,51.64796,3.477275,20.39047,745.3896,183.535,180.4848,192.1201,192.3453
10/1/2023 5:00:00 PM,66.60664,38.01567,51.29322,2.536656,20.40026,1049.738,307.166,201.5202,286.1305,244.5337
10/1/2023 5:15:00 PM,98.93983,38.65156,51.29649,2.026321,20.39953,1452.006,406.9498,177.0478,403.5957,330.8012
10/1/2023 5:30:00 PM,92.64455,38.19003,51.17374,1.932562,20.3913,1067.445,302.4827,207.7298,310.1555,324.7332
10/1/2023 5:45:00 PM,38.07431,37.91314,50.95091,1.580391,20.39986,403.614,109.4679,91.32784,108.1624,115.0977
10/1/2023 6:00:00 PM,23.78637,37.17863,50.67841,1.27195,20.39671,208.3873,53.39883,51.11733,61.71875,58.3765
10/1/2023 6:15:00 PM,7.096596,36.79369,50.22775,1.566357,20.40125,15.92793,7.799333,5.908667,8.26625,9.068334
10/1/2023 6:30:00 PM,0.9330021,36.29126,49.73916,1.581673,20.39801,-53.59533,0,0,0,0
10/1/2023 6:45:00 PM,0.02236618,36.01229,49.10077,1.244336,20.39653,-60.2847,0,0,0,0
10/1/2023 7:00:00 PM,0.0007114427,36.041,48.73949,1.229024,20.39943,-61.14312,0,0,0,0
10/1/2023 7:15:00 PM,0,36.09438,48.46297,1.048165,20.40746,-61.49057,0,0,0,0
10/1/2023 7:30:00 PM,0,36.02487,47.98223,1.005752,20.40166,-61.28754,0,0,0,0
10/1/2023 7:45:00 PM,0.001940926,35.94173,47.65422,1.060533,20.40126,-61.16241,0,0,0,0
10/1/2023 8:00:00 PM,0.003566584,35.92525,47.54774,1.095118,20.41011,-61.36432,0,0,0,0
10/1/2023 8:15:00 PM,0,35.95347,47.60934,0.8013712,20.4126,-61.3507,0,0,0,0
10/1/2023 8:30:00 PM,0.09467978,36.09309,47.83485,0.6524986,20.40468,-61.79842,0,0,0,0
10/1/2023 8:45:00 PM,0.002340358,36.1787,47.99337,0.8083162,20.40451,-62.45132,0,0,0,0
10/1/2023 9:00:00 PM,0.01310066,36.32135,47.96621,1.553419,20.40114,-63.27725,0,0,0,0
10/1/2023 9:15:00 PM,0.09698414,36.36966,47.96795,1.416466,20.39516,-63.72067,0,0,0,0
10/1/2023 9:30:00 PM,0.0773064,36.42946,47.93541,1.967135,20.40231,-63.86115,0,0,0,0
10/1/2023 9:45:00 PM,0.01666667,36.33998,48.02911,1.303337,20.38846,-63.89692,0,0,0,0
10/1/2023 10:00:00 PM,0,36.19915,48.07803,0.6935098,20.40067,-63.88374,0,0,0,0
10/1/2023 10:15:00 PM,0,36.07888,48.08967,0.8125085,20.40365,-63.45862,0,0,0,0
10/1/2023 10:30:00 PM,0,36.03818,48.01746,0.9821691,20.39209,-63.53503,0,0,0,0
10/1/2023 10:45:00 PM,0,36.00662,47.87846,0.4633729,20.39684,-63.181,0,0,0,0
10/1/2023 11:00:00 PM,0,36.01068,47.87447,0.4798988,20.38378,-63.4694,0,0,0,0
10/1/2023 11:15:00 PM,0,35.9929,47.60329,0.5663214,20.38831,-63.55037,0,0,0,0
10/1/2023 11:30:00 PM,0.003968417,36.05375,47.7134,0.8842266,20.38192,-64.11997,0,0,0,0
10/1/2023 11:45:00 PM,0.2555051,36.09934,47.66936,0.6943955,20.37768,-64.32157,0,0,0,0
10/2/2023 12:00:00 AM,0.02434754,36.16971,47.76772,1.101366,20.38365,-63.9534,0,0,0,0
10/2/2023 12:15:00 AM,0.1529581,36.22562,47.69465,1.857538,20.39405,-64.22802,0,0,0,0
10/2/2023 12:30:00 AM,0.02931321,36.27103,47.65567,2.085093,20.38769,-64.4124,0,0,0,0
10/2/2023 12:45:00 AM,0.01522169,36.27984,47.69564,1.414374,20.39373,-64.56219,0,0,0,0
10/2/2023 1:00:00 AM,0,36.1786,47.88248,0.4362966,20.39376,-64.27592,0,0,0,0
10/2/2023 1:15:00 AM,0.05711905,35.96316,47.55524,0.9025783,20.39196,-63.8291,0,0,0,0
10/2/2023 1:30:00 AM,0.04783794,35.80663,47.39949,1.028591,20.40128,-63.41027,0,0,0,0
10/2/2023 1:45:00 AM,0.001479475,35.78698,47.338,0.5518633,20.39323,-63.46921,0,0,0,0
10/2/2023 2:00:00 AM,0,35.83245,47.62151,0.4117773,20.39238,-63.0648,0,0,0,0
10/2/2023 2:15:00 AM,0.02193019,35.90412,47.48289,1.041337,20.39794,-63.22507,0,0,0,0
10/2/2023 2:30:00 AM,0.1487494,35.94453,47.39124,1.165244,20.40017,-63.1283,0,0,0,0
10/2/2023 2:45:00 AM,0.08937073,35.78287,47.00594,1.07505,20.39278,-62.76709,0,0,0,0
10/2/2023 3:00:00 AM,0.01333333,35.71284,47.0061,0.7251561,20.39327,-62.43713,0,0,0,0
10/2/2023 3:15:00 AM,0,35.74325,47.04726,0.7610391,20.39957,-62.57941,0,0,0,0
10/2/2023 3:30:00 AM,0.01554896,35.77058,47.02482,0.8303879,20.40988,-62.38415,0,0,0,0
10/2/2023 3:45:00 AM,0.01554896,35.77827,46.96404,1.090446,20.40151,-62.23149,0,0,0,0
10/2/2023 4:00:00 AM,0,35.68,46.98806,0.7669446,20.39944,-61.94279,0,0,0,0
10/2/2023 4:15:00 AM,0.08015928,35.61707,46.7926,0.9303,20.40343,-61.60023,0,0,0,0
10/2/2023 4:30:00 AM,0,35.74954,47.12918,0.6131854,20.39434,-61.32907,0,0,0,0
10/2/2023 4:45:00 AM,0,35.74594,47.10278,0.3300281,20.3882,-61.05671,0,0,0,0
10/2/2023 5:00:00 AM,0.00954407,35.71318,46.76274,0.8209168,20.37517,-60.40971,0,0,0,0
10/2/2023 5:15:00 AM,0.0120865,35.68263,46.58381,0.5747722,20.34092,-59.32716,0,0,0,0
10/2/2023 5:30:00 AM,0.07527064,35.57641,46.36969,0.894481,20.33542,-58.93717,0,0,0,0
10/2/2023 5:45:00 AM,0.02982669,35.53518,46.24571,0.7799637,20.3359,-58.97717,0,0,0,0
10/2/2023 6:00:00 AM,0.05812612,35.62889,46.22868,1.005798,20.29516,-58.77562,0,0,0,0
10/2/2023 6:15:00 AM,0.0002793933,35.65083,46.26583,0.5867806,20.30121,-57.56422,0,0,0,0
10/2/2023 6:30:00 AM,2.23412,35.7381,46.37745,1.493721,20.28734,-35.92916,0.282,0.09425,0.3461667,0.2578333
10/2/2023 6:45:00 AM,6.82304,35.86607,46.45805,1.586537,20.32375,37.85814,13.10858,12.65775,13.58708,14.56383
10/2/2023 7:00:00 AM,35.12268,36.24509,46.42301,1.074138,20.32003,451.8877,112.7773,113.7017,120.2227,125.7362
10/2/2023 7:15:00 AM,43.99583,36.93863,47.03648,1.120729,20.33159,522.5662,128.448,127.1852,139.6647,149.6228
10/2/2023 7:30:00 AM,37.63936,37.05082,47.40839,1.497938,20.39192,424.5851,106.1647,105.9416,114.866,116.876
10/2/2023 7:45:00 AM,39.31383,37.14853,47.91483,0.6743805,20.41295,507.0208,128.8026,125.2243,132.4372,130.105
10/2/2023 8:00:00 AM,183.4064,38.62988,48.67815,0.9318234,20.41804,2477.898,582.3945,502.6275,822.4432,779.462
10/2/2023 8:15:00 AM,571.1441,44.7076,50.58421,0.9304017,20.35591,6824.172,1518.974,1074.049,1998.489,2060.222
10/2/2023 8:30:00 AM,576.3618,49.04409,53.17014,0.6842363,20.31766,6088.089,1640.863,1105.169,1687.829,1873.551
10/2/2023 8:45:00 AM,335.6293,45.13907,54.55041,0.9193932,20.36567,4243.912,1114.803,803.9863,1183.232,1183.03
10/2/2023 9:00:00 AM,355.6777,44.35849,55.43998,0.9986752,20.34408,4212.21,1117.245,811.067,1199.609,1200.922
10/2/2023 9:15:00 AM,495.5239,44.96453,56.14877,1.307689,20.3074,6096.693,1680.571,1242.655,1723.25,1669.388
10/2/2023 9:30:00 AM,495.9574,47.07764,57.31216,1.750986,20.31309,6172.189,1584.773,1240,1689.457,1708.189
10/2/2023 9:45:00 AM,389.4948,45.55279,58.46712,1.75787,20.3101,5379.412,1314.77,1011.68,1498.201,1420.254
10/2/2023 10:00:00 AM,471.9799,46.53252,58.93198,1.378585,20.28406,6257.586,1565.639,1189.377,1653.517,1725.634
10/2/2023 10:15:00 AM,425.9318,46.6197,59.59378,1.161608,20.28171,5519.568,1398.654,1296.187,1519.501,1483.205
10/2/2023 10:30:00 AM,653.4655,48.32298,60.31473,1.45462,20.22154,7825.947,1751.008,1880.909,2075.598,2006.405
10/2/2023 10:45:00 AM,583.2377,49.68375,61.67945,1.73563,20.26317,6753.988,1602.37,1480.264,1804.577,1775.78
10/2/2023 11:00:00 AM,326.9862,44.84664,61.74352,2.342759,20.29931,4766.814,1191.943,1067.538,1210.897,1212.874
10/2/2023 11:15:00 AM,716.7719,47.65219,61.79441,1.891026,20.24062,8408.902,2170.283,1955.38,2242.726,2188.95
10/2/2023 11:30:00 AM,797.2691,51.73273,63.04248,2.143113,20.21085,9724.237,2503.85,2326.895,2496.193,2504.988
10/2/2023 11:45:00 AM,781.436,52.34532,64.00237,2.202652,20.19603,9761.366,2494.164,2392.606,2496.435,2504.499
10/2/2023 12:00:00 PM,754.803,51.00677,64.98438,4.069241,20.19782,9691.572,2459.23,2340.013,2495.197,2503.259
10/2/2023 12:15:00 PM,775.935,51.03612,65.51775,3.778602,20.2074,9795.229,2482.667,2444.241,2496.605,2502.801
10/2/2023 12:30:00 PM,747.3298,52.01262,66.13746,3.403812,20.20989,9630.705,2406.312,2330.442,2480.436,2490.883
10/2/2023 12:45:00 PM,725.8589,53.12337,66.55327,2.76219,20.19901,9279.337,2333.418,2233.215,2421.802,2439.03
10/2/2023 1:00:00 PM,663.7057,52.64156,67.20982,3.059476,20.21006,7958.859,2047.465,2032.467,2130.203,2342.462
10/2/2023 1:15:00 PM,755.5453,52.77064,67.61017,3.141451,20.17913,9493.012,2387.652,2242.031,2471.918,2484.237
10/2/2023 1:30:00 PM,757.5873,54.48613,68.43655,1.993927,20.20506,9386.979,2412.561,2177.64,2480.643,2494.033
10/2/2023 1:45:00 PM,753.033,56.2683,68.95133,1.442692,20.22493,9237.341,2386.348,2092.304,2443.526,2455.145
10/2/2023 2:00:00 PM,820.9031,58.02817,71.1897,1.377319,20.21964,9560.887,2460.837,2249.646,2497.645,2488.059
10/2/2023 2:15:00 PM,787.5028,56.97133,72.26766,3.041738,20.2132,9287.325,2441.384,2073.468,2456.922,2460.73
10/2/2023 2:30:00 PM,604.5399,54.86767,72.39474,2.064333,20.2347,7643.866,2060.678,1781.662,2087.736,2054.603
10/2/2023 2:45:00 PM,419.3667,53.53751,72.82135,1.097657,20.28669,5096.886,1189.368,1034.152,1478.297,1375.999
10/2/2023 3:00:00 PM,274.5892,48.64993,72.44865,2.479207,20.33581,3663.251,913.3447,909.9731,946.6588,931.3306
10/2/2023 3:15:00 PM,155.1518,45.99946,71.34852,2.75048,20.36787,2295.333,527.1155,631.7701,560.7855,558.6547
10/2/2023 3:30:00 PM,113.0009,44.90283,70.19946,1.973674,20.36405,1647.689,381.0719,477.7969,395.6742,398.8399
10/2/2023 3:45:00 PM,92.77578,43.89164,68.99514,2.89326,20.3818,1369.029,311.5064,404.4899,324.921,340.2425
10/2/2023 4:00:00 PM,63.81876,43.05511,67.52012,3.075221,20.38132,874.05,200.6981,266.3411,212.07,218.1659
10/2/2023 4:15:00 PM,54.48579,42.4549,66.27087,3.295739,20.38569,784.2898,184.7637,213.9721,192.3354,192.5504
10/2/2023 4:30:00 PM,53.86623,42.21091,65.31039,1.988665,20.38203,771.6721,183.9551,196.901,190.2264,191.9596
10/2/2023 4:45:00 PM,50.96967,41.60426,64.42734,2.044558,20.37827,698.1497,165.8557,178.8609,176.9206,178.5357
10/2/2023 5:00:00 PM,44.76435,40.08254,63.08715,0.9994265,20.38996,638.1442,155.7986,162.5901,161.5554,163.6661
10/2/2023 5:15:00 PM,30.9036,39.7311,62.19127,1.61277,20.38661,380.7671,92.82875,97.15234,98.097,99.29017
10/2/2023 5:30:00 PM,15.45305,40.28371,61.43308,2.013231,20.39022,149.2257,39.49775,37.90858,41.706,39.76258
10/2/2023 5:45:00 PM,8.680616,39.74591,60.69611,1.034903,20.39501,72.96175,19.86242,18.758,21.54233,19.89783
10/2/2023 6:00:00 PM,0.9476076,38.98751,59.72139,0.9880698,20.40527,-29.49024,0.11725,0.0715,0.1621667,0.2128333
10/2/2023 6:15:00 PM,0,38.65601,58.95433,0.5663047,20.39151,-57.79509,0,0,0,0
10/2/2023 6:30:00 PM,0,38.40651,58.03127,0.8927744,20.40342,-68.54316,0,0,0,0
10/2/2023 6:45:00 PM,0,38.29021,57.02786,0.9395357,20.41336,-70.7154,0,0,0,0
10/2/2023 7:00:00 PM,0,38.131,55.84073,0.909424,20.39837,-70.78713,0,0,0,0
10/2/2023 7:15:00 PM,0,38.03866,55.30489,1.106993,20.3926,-70.00532,0,0,0,0
10/2/2023 7:30:00 PM,0,38.07273,55.56911,2.346481,20.39112,-70.42893,0,0,0,0
10/2/2023 7:45:00 PM,0,38.12468,55.32847,2.15945,20.39134,-69.98224,0,0,0,0
10/2/2023 8:00:00 PM,0,38.01983,54.64728,1.792365,20.39879,-69.97546,0,0,0,0
10/2/2023 8:15:00 PM,0,37.95654,54.16481,1.629971,20.39384,-70.21838,0,0,0,0
10/2/2023 8:30:00 PM,0,37.89037,53.65553,1.356881,20.38571,-70.70721,0,0,0,0
10/2/2023 8:45:00 PM,0,37.84421,53.12411,1.38916,20.39471,-70.96112,0,0,0,0
10/2/2023 9:00:00 PM,0,37.83134,52.83519,1.049395,20.39863,-70.72532,0,0,0,0
10/2/2023 9:15:00 PM,0,37.84483,52.512,1.404789,20.39957,-71.20358,0,0,0,0
10/2/2023 9:30:00 PM,0,37.85291,52.39764,1.522105,20.40398,-70.87737,0,0,0,0
10/2/2023 9:45:00 PM,0,37.80434,52.16222,1.186136,20.40362,-71.43539,0,0,0,0
10/2/2023 10:00:00 PM,0,37.83172,52.08706,1.523543,20.40041,-71.85252,0,0,0,0
10/2/2023 10:15:00 PM,0,37.85257,52.0476,1.384362,20.39724,-71.64874,0,0,0,0
10/2/2023 10:30:00 PM,0,37.85257,52.0862,1.442967,20.39165,-65.50088,0,0,0,0
10/2/2023 10:45:00 PM,0,37.83288,52.07426,1.874135,20.38638,-58.0415,0,0,0,0
10/2/2023 11:00:00 PM,0,37.87578,52.00095,2.465204,20.37576,-58.43048,0,0,0,0
10/2/2023 11:15:00 PM,0,37.90276,51.98138,2.090937,20.37636,-58.61741,0,0,0,0
10/2/2023 11:30:00 PM,0,37.84507,52.06778,2.227996,20.3698,-58.83793,0,0,0,0
10/2/2023 11:45:00 PM,0,37.7872,51.73376,2.522661,20.38012,-57.17804,0,0,0,0
10/3/2023 12:00:00 AM,0,37.6938,51.49978,2.47284,20.40111,-57.21962,0,0,0,0
10/3/2023 12:15:00 AM,0,37.68454,51.44932,2.065169,20.37614,-58.03577,0,0,0,0
10/3/2023 12:30:00 AM,0.005858263,37.72853,51.24363,1.561142,20.39224,-57.08645,0,0,0,0
10/3/2023 12:45:00 AM,0.3177963,37.74803,51.18356,1.875242,20.39044,-57.07938,0,0,0,0
10/3/2023 1:00:00 AM,0,37.69061,51.04216,2.596674,20.38873,-56.60082,0,0,0,0
10/3/2023 1:15:00 AM,0.2355789,37.67165,50.86618,3.232865,20.39305,-57.50082,0,0,0,0
10/3/2023 1:30:00 AM,0,37.61549,50.80399,1.791909,20.38301,-57.56682,0,0,0,0
10/3/2023 1:45:00 AM,0,37.64722,50.92192,1.724208,20.38106,-57.03524,0,0,0,0
10/3/2023 2:00:00 AM,0.01166667,37.6921,50.93367,2.052651,20.39126,-56.63832,0,0,0,0
10/3/2023 2:15:00 AM,0.1406941,37.70433,50.94698,2.759389,20.37923,-56.89174,0,0,0,0
10/3/2023 2:30:00 AM,0.7717802,37.75943,51.09373,4.331241,20.39533,-56.56428,0,0,0,0
10/3/2023 2:45:00 AM,0.1133211,37.79696,51.11115,4.678511,20.39445,-56.94736,0,0,0,0
10/3/2023 3:00:00 AM,0.0435762,37.81345,51.19639,3.797058,20.3799,-57.50268,0,0,0,0
10/3/2023 3:15:00 AM,0,37.82483,51.30102,3.723753,20.38135,-57.94372,0,0,0,0
10/3/2023 3:30:00 AM,0,37.8541,51.37816,3.324739,20.37892,-58.41778,0,0,0,0
10/3/2023 3:45:00 AM,0,37.86052,51.45382,3.462194,20.38237,-58.65643,0,0,0,0
10/3/2023 4:00:00 AM,0,37.71844,51.46219,3.157598,20.38297,-57.341,0,0,0,0
10/3/2023 4:15:00 AM,0,37.54896,51.34,2.958498,20.39723,-56.68419,0,0,0,0
10/3/2023 4:30:00 AM,0,37.50565,51.285,3.307935,20.39146,-56.38631,0,0,0,0
10/3/2023 4:45:00 AM,0,37.727,51.48675,3.110458,20.39621,-56.38493,0,0,0,0
10/3/2023 5:00:00 AM,0,37.8708,51.68419,2.684986,20.40941,-55.81688,0,0,0,0
10/3/2023 5:15:00 AM,0,37.884,51.78806,2.178874,20.39636,-54.21563,0,0,0,0
10/3/2023 5:30:00 AM,0,37.72092,51.74318,2.514415,20.41687,-52.75747,0,0,0,0
10/3/2023 5:45:00 AM,0,37.73594,51.7528,2.09273,20.4082,-52.96871,0,0,0,0
10/3/2023 6:00:00 AM,0,37.57153,51.74355,2.1965,20.40915,-52.74884,0,0,0,0
10/3/2023 6:15:00 AM,0,37.26871,51.55378,1.916866,20.41899,-53.23259,0,0,0,0
10/3/2023 6:30:00 AM,0.3915001,36.77392,51.15741,2.09533,20.41937,-47.91846,0,0,0,0
10/3/2023 6:45:00 AM,6.11463,36.57487,50.87244,1.61103,20.41745,34.029,11.66508,12.88417,12.914,12.35267
10/3/2023 7:00:00 AM,21.30201,36.67151,50.68847,1.249176,20.41291,246.4339,64.18658,62.26942,65.95325,65.51733
10/3/2023 7:15:00 AM,140.5274,37.82874,51.19041,2.015446,20.43194,1668.745,437.0214,311.8248,464.5097,451.6656
10/3/2023 7:30:00 AM,232.9518,39.44782,52.53358,2.542714,20.45462,2904.531,754.1289,407.7061,801.5725,851.067
10/3/2023 7:45:00 AM,348.2751,41.28731,53.8442,1.982498,20.42408,4504.732,1224.1,636.7324,1269.62,1349.309
10/3/2023 8:00:00 AM,515.2808,44.85519,56.01022,2.26204,20.40005,6281.157,1705.926,979.1196,1849.588,1809.34
10/3/2023 8:15:00 AM,265.344,44.34634,57.75367,1.632292,20.41194,3398.594,728.7963,639.5627,930.1671,896.9827
10/3/2023 8:30:00 AM,332.7289,42.59902,58.05867,2.170099,20.39256,4540.153,1522.193,1015.422,1599.291,1145.771
