Entity Type,component,component,component,component,component,component,component,component
Entity Id,2268147,2346067,2346067,2268149,2268149,2268153,2268152,2268150
field,OTI_avg,TmpAmb_avg,WndSpd_avg,PhVphA_avg,W_avg,W_avg,W_avg,W_avg
timestamp,"NC1 - Star Solar - KZ (POA) - Measured Irradiance Other, avg, (W/m&#178;)","NC1 - Star Solar - Weather Station ( GHI ) - Measured Temperature Ambient, avg, (&#176;C)","NC1 - Star Solar - Weather Station ( GHI ) - Measured Wind Speed, avg, (m/s)","NC1 - Star Solar - PV Meter - Measured AC Phase A Voltage, avg, (V)","NC1 - Star Solar - PV Meter - Measured AC Power, avg, (kW)","NC1 - Star Solar - Eaton Inverter #02 - Measured AC Power, avg, (kW)","NC1 - Star Solar - Eaton Inverter #01 - Measured AC Power, avg, (kW)","NC1 - Star Solar - Eaton Inverter #03 - Measured AC Power, avg, (kW)"
10/01/2023 00:00:00,-0.667,14.533,0.0,14843.333,-9.850,0.000,0.000,0.000
10/01/2023 00:15:00,-1.333,14.433,0.0,14840.0,-9.843,0.000,0.000,0.000
10/01/2023 00:30:00,-0.333,14.433,0.0,14880.0,-9.920,0.000,0.000,0.000
10/01/2023 00:45:00,-1.333,14.167,0.0,14910.0,-9.943,0.000,0.000,0.000
10/01/2023 01:00:00,-1.0,14.2,0.0,14950.0,-10.027,0.000,0.000,0.000
10/01/2023 01:15:00,-1.667,13.433,0.0,14956.667,-10.027,0.000,0.000,0.000
10/01/2023 01:30:00,-1.0,13.467,0.0,14996.667,-10.110,0.000,0.000,0.000
10/01/2023 01:45:00,-1.0,13.733,0.0,15006.667,-10.133,0.000,0.000,0.000
10/01/2023 02:00:00,-1.667,13.9,0.0,14960.0,-10.070,0.000,0.000,0.000
10/01/2023 02:15:00,-0.667,13.433,0.0,14966.667,-10.103,0.000,0.000,0.000
10/01/2023 02:30:00,-1.667,13.6,0.0,14983.333,-10.123,0.000,0.000,0.000
10/01/2023 02:45:00,-1.667,13.333,0.0,15000.0,-10.150,0.000,0.000,0.000
10/01/2023 03:00:00,-1.667,13.3,0.0,15016.667,-10.167,0.000,0.000,0.000
10/01/2023 03:15:00,-0.333,13.3,0.0,15026.667,-10.187,0.000,0.000,0.000
10/01/2023 03:30:00,-1.0,13.267,0.0,15023.333,-10.183,0.000,0.000,0.000
10/01/2023 03:45:00,-1.0,13.233,0.0,15016.667,-10.193,0.000,0.000,0.000
10/01/2023 04:00:00,-2.333,12.633,0.0,15026.667,-10.197,0.000,0.000,0.000
10/01/2023 04:15:00,-1.667,13.0,0.0,15053.333,-10.237,0.000,0.000,0.000
10/01/2023 04:30:00,-1.333,13.233,0.0,15050.0,-10.210,0.000,0.000,0.000
10/01/2023 04:45:00,-1.333,12.833,0.0,15036.667,-10.207,0.000,0.000,0.000
10/01/2023 05:00:00,-0.333,13.233,0.0,15050.0,-10.220,0.000,0.000,0.000
10/01/2023 05:15:00,-0.667,12.867,0.0,15043.333,-10.227,0.000,0.000,0.000
10/01/2023 05:30:00,-1.667,12.5,0.0,15050.0,-10.237,0.000,0.000,0.000
10/01/2023 05:45:00,-2.0,12.633,0.0,15030.0,-10.233,0.000,0.000,0.000
10/01/2023 06:00:00,-2.667,12.433,0.0,15030.0,-10.217,0.000,0.000,0.000
10/01/2023 06:15:00,-2.0,12.933,0.0,15006.667,-10.170,0.000,0.000,0.000
10/01/2023 06:30:00,-1.333,12.933,0.0,15000.0,-10.160,0.000,0.000,0.000
10/01/2023 06:45:00,-1.333,12.767,0.0,14986.667,-10.147,0.000,0.000,0.000
10/01/2023 07:00:00,1.333,12.933,0.0,15006.667,-10.163,0.000,0.000,0.000
10/01/2023 07:15:00,8.667,12.933,0.0,15000.0,-10.200,0.000,0.000,3.867
10/01/2023 07:30:00,20.333,13.233,0.0,14993.333,80.390,1.033,30.067,47.933
10/01/2023 07:45:00,83.0,14.0,0.0,14986.667,283.800,49.333,110.867,127.100
10/01/2023 08:00:00,152.333,14.533,0.0,14963.333,632.837,163.233,201.800,282.067
10/01/2023 08:15:00,221.0,16.033,0.0,14953.333,1032.973,301.300,309.233,426.133
10/01/2023 08:30:00,273.667,19.033,0.0,14960.0,1440.230,447.900,426.033,572.533
10/01/2023 08:45:00,334.667,22.2,0.0,14966.667,1854.067,596.467,537.567,722.933
10/01/2023 09:00:00,398.333,22.9,0.0,14960.0,2232.053,723.733,658.800,857.700
10/01/2023 09:15:00,462.0,21.6,0.867,14933.333,2647.133,874.267,780.967,1000.200
10/01/2023 09:30:00,521.667,22.367,0.0,14900.0,2991.683,998.967,895.833,1120.833
10/01/2023 09:45:00,579.333,23.8,0.733,14893.333,3273.577,1104.867,985.833,1218.533
10/01/2023 10:00:00,634.667,23.3,1.367,14916.667,3553.740,1209.967,1075.833,1312.333
10/01/2023 10:15:00,685.333,23.967,0.533,14946.667,3818.150,1309.067,1157.167,1406.700
10/01/2023 10:30:00,738.0,24.667,0.533,14940.0,4046.143,1392.333,1217.100,1496.000
10/01/2023 10:45:00,606.333,24.267,1.7,14890.0,3489.873,1129.967,1015.000,1408.600
10/01/2023 11:00:00,619.0,25.033,0.9,14860.0,3661.347,1401.000,1102.400,1195.700
10/01/2023 11:15:00,256.667,24.6,1.5,14726.667,1397.777,470.900,439.900,488.467
10/01/2023 11:30:00,980.667,27.567,0.7,14986.667,4863.097,1675.100,1602.200,1673.167
10/01/2023 11:45:00,1041.0,28.233,1.933,14920.0,3943.147,1332.100,1240.767,1419.233
10/01/2023 12:00:00,923.333,28.3,3.033,14950.0,3813.177,1262.667,1235.067,1384.100
10/01/2023 12:15:00,798.0,28.567,1.5,14940.0,3821.267,1214.733,1306.233,1371.800
10/01/2023 12:30:00,1027.333,29.267,1.633,14960.0,4487.483,1574.967,1503.100,1451.867
10/01/2023 12:45:00,1096.0,29.1,3.067,14900.0,3748.643,1466.167,950.267,1369.900
10/01/2023 13:00:00,719.667,30.033,1.133,14903.333,3943.490,1237.167,1435.167,1332.300
10/01/2023 13:15:00,630.667,28.7,1.5,14853.333,3397.697,1230.533,1038.967,1174.167
10/01/2023 13:30:00,1058.667,30.2,2.167,14933.333,4884.037,1673.233,1626.600,1675.033
10/01/2023 13:45:00,1050.0,31.467,1.567,14906.667,4871.283,1675.433,1615.867,1671.867
10/01/2023 14:00:00,499.0,27.867,1.3,14690.0,1716.953,630.067,558.433,527.267
10/01/2023 14:15:00,982.667,30.867,1.967,14886.667,4781.310,1671.633,1520.267,1674.033
10/01/2023 14:30:00,723.333,30.533,0.933,14816.667,3467.333,1209.867,1106.467,1214.633
10/01/2023 14:45:00,935.667,31.433,2.033,15033.333,4344.640,1578.567,1155.433,1672.600
10/01/2023 15:00:00,722.0,31.567,1.1,14960.0,3530.933,1220.300,1091.733,1282.533
10/01/2023 15:15:00,160.667,27.1,0.6,14753.333,794.293,287.667,229.633,286.767
10/01/2023 15:30:00,609.667,31.4,0.7,14900.0,3290.163,1190.833,1008.633,1131.400
10/01/2023 15:45:00,587.667,29.833,2.067,14840.0,2357.303,737.033,664.500,982.433
10/01/2023 16:00:00,649.667,31.167,1.233,14866.667,2962.923,997.533,851.533,1141.200
10/01/2023 16:15:00,644.333,30.167,1.9,14840.0,2500.677,818.933,667.433,1043.800
10/01/2023 16:30:00,411.333,28.367,1.167,14776.667,1865.627,668.300,534.633,674.933
10/01/2023 16:45:00,496.667,30.367,0.3,14773.333,2260.237,822.700,640.333,809.167
10/01/2023 17:00:00,435.333,30.433,0.0,14766.667,1882.643,701.000,523.333,669.500
10/01/2023 17:15:00,368.333,29.6,0.767,14713.333,1448.733,570.133,372.367,509.733
10/01/2023 17:30:00,301.667,29.033,0.867,14656.667,1039.220,433.300,248.667,364.733
10/01/2023 17:45:00,239.667,28.133,1.2,14620.0,690.737,313.867,149.700,237.900
10/01/2023 18:00:00,177.667,28.067,0.0,14570.0,396.820,196.600,71.400,136.367
10/01/2023 18:15:00,94.667,27.333,0.0,14496.667,170.673,90.100,32.233,64.300
10/01/2023 18:30:00,18.0,23.3,0.0,14483.333,79.120,21.767,10.833,22.933
10/01/2023 18:45:00,4.333,21.733,0.0,14430.0,-11.193,7.367,0.000,0.000
10/01/2023 19:00:00,-4.667,21.933,0.0,14463.333,-9.200,0.000,0.000,0.000
10/01/2023 19:15:00,-5.333,20.567,0.0,14410.0,-9.133,0.000,0.000,0.000
10/01/2023 19:30:00,-3.667,19.2,0.0,14420.0,-9.137,0.000,0.000,0.000
10/01/2023 19:45:00,-3.0,19.533,0.0,14470.0,-9.220,0.000,0.000,0.000
10/01/2023 20:00:00,-3.667,21.167,0.0,14510.0,-9.290,0.000,0.000,0.000
10/01/2023 20:15:00,-2.0,18.1,0.0,14486.667,-9.303,0.000,0.000,0.000
10/01/2023 20:30:00,-1.667,20.133,0.0,14536.667,-9.367,0.000,0.000,0.000
10/01/2023 20:45:00,-0.667,17.8,0.0,14570.0,-9.403,0.000,0.000,0.000
10/01/2023 21:00:00,-1.667,17.767,0.0,14600.0,-9.443,0.000,0.000,0.000
10/01/2023 21:15:00,-0.667,17.333,0.0,14640.0,-9.493,0.000,0.000,0.000
10/01/2023 21:30:00,-1.333,18.3,0.0,14606.667,-9.467,0.000,0.000,0.000
10/01/2023 21:45:00,-1.667,18.433,0.0,14613.333,-9.477,0.000,0.000,0.000
10/01/2023 22:00:00,-0.333,17.0,0.0,14653.333,-9.560,0.000,0.000,0.000
10/01/2023 22:15:00,-1.333,16.967,0.0,14686.667,-9.577,0.000,0.000,0.000
10/01/2023 22:30:00,-1.667,17.1,0.0,14690.0,-9.597,0.000,0.000,0.000
10/01/2023 22:45:00,-1.667,17.833,0.0,14690.0,-9.547,0.000,0.000,0.000
10/01/2023 23:00:00,-0.333,16.067,0.0,14700.0,-9.517,0.000,0.000,0.000
10/01/2023 23:15:00,-1.333,15.733,0.0,14743.333,-9.663,0.000,0.000,0.000
10/01/2023 23:30:00,0.0,15.767,0.0,14790.0,-9.717,0.000,0.000,0.000
10/01/2023 23:45:00,-0.333,15.767,0.0,14830.0,-9.763,0.000,0.000,0.000
10/02/2023 00:00:00,-1.0,15.533,0.0,14863.333,-9.817,0.000,0.000,0.000
10/02/2023 00:15:00,-2.0,15.4,0.0,14910.0,-9.937,0.000,0.000,0.000
10/02/2023 00:30:00,-0.667,15.333,0.0,14940.0,-9.987,0.000,0.000,0.000
10/02/2023 00:45:00,-0.333,15.067,0.0,14836.667,-9.813,0.000,0.000,0.000
10/02/2023 01:00:00,-0.333,14.733,0.0,14866.667,-9.877,0.000,0.000,0.000
10/02/2023 01:15:00,-1.0,14.7,0.0,14886.667,-9.920,0.000,0.000,0.000
10/02/2023 01:30:00,-2.667,14.4,0.0,14930.0,-9.953,0.000,0.000,0.000
10/02/2023 01:45:00,0.0,14.133,0.0,14950.0,-9.993,0.000,0.000,0.000
10/02/2023 02:00:00,-2.333,13.8,0.0,14953.333,-10.003,0.000,0.000,0.000
10/02/2023 02:15:00,-1.667,13.6,0.0,14966.667,-10.040,0.000,0.000,0.000
10/02/2023 02:30:00,0.0,13.967,0.0,14996.667,-10.087,0.000,0.000,0.000
10/02/2023 02:45:00,-1.667,13.833,0.0,14983.333,-10.080,0.000,0.000,0.000
10/02/2023 03:00:00,-0.333,14.067,0.0,14993.333,-10.097,0.000,0.000,0.000
10/02/2023 03:15:00,-0.667,13.6,0.0,14996.667,-10.107,0.000,0.000,0.000
10/02/2023 03:30:00,-1.333,13.633,0.0,14996.667,-10.093,0.000,0.000,0.000
10/02/2023 03:45:00,-1.667,13.633,0.0,14986.667,-10.090,0.000,0.000,0.000
10/02/2023 04:00:00,-1.333,13.233,0.0,14983.333,-10.073,0.000,0.000,0.000
10/02/2023 04:15:00,-0.333,12.567,0.0,14966.667,-10.053,0.000,0.000,0.000
10/02/2023 04:30:00,-1.333,12.267,0.0,14966.667,-10.023,0.000,0.000,0.000
10/02/2023 04:45:00,0.0,13.233,0.0,14960.0,-10.007,0.000,0.000,0.000
10/02/2023 05:00:00,-0.667,12.933,0.0,14916.667,-9.937,0.000,0.000,0.000
10/02/2023 05:15:00,-1.0,12.667,0.0,14876.667,-9.870,0.000,0.000,0.000
10/02/2023 05:30:00,-1.333,12.633,0.0,14870.0,-9.867,0.000,0.000,0.000
10/02/2023 05:45:00,-0.667,12.767,0.0,14913.333,-9.930,0.000,0.000,0.000
10/02/2023 06:00:00,-1.667,13.3,0.0,14863.333,-9.897,0.000,0.000,0.000
10/02/2023 06:15:00,-1.0,13.4,0.0,14803.333,-9.760,0.000,0.000,0.000
10/02/2023 06:30:00,-0.333,13.167,0.0,14796.667,-9.710,0.000,0.000,0.000
10/02/2023 06:45:00,-0.667,12.733,0.0,14830.0,-9.780,0.000,0.000,0.000
10/02/2023 07:00:00,1.0,12.4,0.0,14813.333,-9.810,0.000,0.000,0.000
10/02/2023 07:15:00,10.0,13.1,0.0,14820.0,-6.037,0.000,0.000,3.633
10/02/2023 07:30:00,20.333,13.2,0.0,14853.333,89.520,25.933,41.700,49.633
10/02/2023 07:45:00,99.667,13.7,0.0,14870.0,315.587,57.900,111.933,144.900
10/02/2023 08:00:00,156.0,15.367,0.0,14856.667,637.500,167.400,202.900,279.367
10/02/2023 08:15:00,212.333,16.267,0.3,14903.333,1029.360,300.133,309.333,423.367
10/02/2023 08:30:00,270.667,18.133,0.167,14933.333,1440.813,448.400,426.300,573.533
10/02/2023 08:45:00,336.333,20.033,0.367,14956.667,1846.730,595.433,545.533,716.100
10/02/2023 09:00:00,399.667,21.567,0.133,14963.333,2239.223,738.367,661.367,859.367
10/02/2023 09:15:00,459.667,23.133,0.5,14933.333,2622.853,863.500,782.233,989.533
10/02/2023 09:30:00,519.667,24.9,0.0,14910.0,2958.743,986.867,887.133,1109.567
10/02/2023 09:45:00,578.667,25.7,0.0,14910.0,3260.730,1104.100,979.933,1212.333
10/02/2023 10:00:00,631.667,26.067,0.633,14890.0,3519.693,1201.333,1063.167,1299.967
10/02/2023 10:15:00,682.333,25.5,1.233,14883.333,3765.107,1289.600,1139.300,1388.967
10/02/2023 10:30:00,729.0,25.333,1.133,14850.0,3982.777,1370.300,1207.300,1467.800
10/02/2023 10:45:00,772.667,25.967,1.4,14940.0,4196.683,1450.033,1272.233,1545.800
10/02/2023 11:00:00,812.667,27.033,0.333,15050.0,4379.773,1519.633,1324.967,1612.433
10/02/2023 11:15:00,847.333,27.133,0.567,15026.667,4525.890,1572.267,1369.200,1664.400
10/02/2023 11:30:00,881.333,27.833,1.333,15033.333,4629.847,1621.600,1417.400,1675.600
10/02/2023 11:45:00,907.333,29.4,1.133,14976.667,4705.307,1660.767,1454.933,1673.800
10/02/2023 12:00:00,927.667,29.5,1.7,15016.667,4741.157,1672.967,1478.467,1675.533
10/02/2023 12:15:00,942.667,29.6,2.267,15023.333,4748.980,1674.133,1486.667,1672.533
10/02/2023 12:30:00,956.667,30.533,1.8,15003.333,4763.043,1674.933,1503.300,1673.200
10/02/2023 12:45:00,967.0,31.267,1.0,14986.667,4768.337,1675.200,1506.867,1673.567
10/02/2023 13:00:00,967.333,30.767,0.933,14950.0,4708.287,1674.567,1447.100,1672.800
10/02/2023 13:15:00,968.333,31.867,1.6,14926.667,4756.270,1672.367,1498.900,1674.067
10/02/2023 13:30:00,966.333,32.2,0.833,14933.333,4747.303,1675.033,1486.567,1672.967
10/02/2023 13:45:00,952.667,31.6,1.367,14923.333,4729.600,1675.067,1469.033,1673.300
10/02/2023 14:00:00,939.0,32.267,0.833,14890.0,4673.093,1650.367,1434.833,1674.000
10/02/2023 14:15:00,919.667,31.967,1.4,14856.667,4592.433,1608.700,1398.200,1670.433
10/02/2023 14:30:00,884.667,32.433,2.033,14796.667,4497.597,1563.400,1361.767,1652.267
10/02/2023 14:45:00,865.333,33.567,0.767,14783.333,4340.280,1515.633,1312.400,1588.833
10/02/2023 15:00:00,828.333,31.133,1.5,14740.0,4144.800,1449.800,1257.200,1510.300
10/02/2023 15:15:00,788.0,32.167,1.067,14770.0,3935.533,1377.500,1187.133,1434.967
10/02/2023 15:30:00,747.0,33.3,1.3,14733.333,3728.800,1309.600,1121.267,1355.400
10/02/2023 15:45:00,701.0,31.933,1.667,14666.667,3474.743,1224.200,1035.000,1263.200
10/02/2023 16:00:00,643.667,31.867,0.9,14666.667,3160.930,1119.367,934.700,1145.700
10/02/2023 16:15:00,594.0,31.567,1.133,14606.667,2857.843,1012.700,836.933,1032.900
10/02/2023 16:30:00,536.0,31.4,0.667,14590.0,2506.620,898.567,723.433,900.000
10/02/2023 16:45:00,480.333,31.5,0.667,14560.0,2165.933,779.233,617.900,778.367
10/02/2023 17:00:00,415.667,30.767,1.1,14530.0,1777.767,666.233,487.733,633.000
10/02/2023 17:15:00,352.333,29.8,0.467,14503.333,1374.780,539.867,350.500,490.767
10/02/2023 17:30:00,286.0,29.933,0.167,14446.667,981.363,411.467,231.500,347.667
10/02/2023 17:45:00,221.667,29.033,1.5,14393.333,624.803,286.367,126.667,216.633
10/02/2023 18:00:00,161.667,28.367,0.2,14403.333,336.363,173.033,54.767,116.100
10/02/2023 18:15:00,75.667,27.7,0.0,14356.667,92.777,56.300,25.200,41.167
10/02/2023 18:30:00,13.333,25.5,0.0,14383.333,24.697,14.900,3.167,13.067
10/02/2023 18:45:00,1.667,22.733,0.0,14290.0,-11.950,0.000,0.000,0.000
10/02/2023 19:00:00,-4.667,21.167,0.0,14200.0,-8.857,0.000,0.000,0.000
10/02/2023 19:15:00,-5.333,20.6,0.0,14230.0,-8.853,0.000,0.000,0.000
10/02/2023 19:30:00,-4.667,19.567,0.0,14266.667,-8.893,0.000,0.000,0.000
10/02/2023 19:45:00,-4.0,21.133,0.0,14316.667,-8.947,0.000,0.000,0.000
10/02/2023 20:00:00,-3.667,21.667,0.0,14410.0,-9.093,0.000,0.000,0.000
10/02/2023 20:15:00,-2.333,20.767,0.0,14426.667,-9.123,0.000,0.000,0.000
10/02/2023 20:30:00,-2.0,19.7,0.0,14456.667,-9.190,0.000,0.000,0.000
10/02/2023 20:45:00,-2.667,20.367,0.0,14516.667,-9.300,0.000,0.000,0.000
10/02/2023 21:00:00,-1.333,19.333,0.0,14583.333,-9.373,0.000,0.000,0.000
10/02/2023 21:15:00,-1.667,18.9,0.0,14603.333,-9.433,0.000,0.000,0.000
10/02/2023 21:30:00,-1.667,17.833,0.0,14636.667,-9.473,0.000,0.000,0.000
10/02/2023 21:45:00,-1.667,19.0,0.0,14663.333,-9.550,0.000,0.000,0.000
10/02/2023 22:00:00,-1.0,17.8,0.0,14670.0,-9.563,0.000,0.000,0.000
10/02/2023 22:15:00,-1.0,17.667,0.0,14710.0,-9.603,0.000,0.000,0.000
10/02/2023 22:30:00,-1.667,18.333,0.0,14743.333,-9.670,0.000,0.000,0.000
10/02/2023 22:45:00,-1.0,18.233,0.0,14776.667,-9.757,0.000,0.000,0.000
10/02/2023 23:00:00,-0.333,17.7,0.0,14846.667,-9.847,0.000,0.000,0.000
10/02/2023 23:15:00,-2.0,16.567,0.0,14900.0,-9.877,0.000,0.000,0.000
10/02/2023 23:30:00,-0.667,16.567,0.0,14876.667,-9.853,0.000,0.000,0.000
10/02/2023 23:45:00,-1.667,18.333,0.0,14843.333,-9.813,0.000,0.000,0.000
10/03/2023 00:00:00,-1.0,16.267,0.0,14876.667,-9.830,0.000,0.000,0.000
10/03/2023 00:15:00,-2.0,15.767,0.0,14883.333,-9.877,0.000,0.000,0.000
10/03/2023 00:30:00,-2.333,15.667,0.0,14903.333,-9.900,0.000,0.000,0.000
10/03/2023 00:45:00,-3.0,15.267,0.0,14936.667,-9.987,0.000,0.000,0.000
10/03/2023 01:00:00,-2.333,15.333,0.0,14970.0,-10.033,0.000,0.000,0.000
10/03/2023 01:15:00,-1.667,15.9,0.0,14980.0,-10.027,0.000,0.000,0.000
10/03/2023 01:30:00,-0.667,15.6,0.0,14973.333,-10.043,0.000,0.000,0.000
10/03/2023 01:45:00,-0.667,15.6,0.0,15006.667,-10.097,0.000,0.000,0.000
10/03/2023 02:00:00,-1.0,15.433,0.0,14980.0,-10.057,0.000,0.000,0.000
10/03/2023 02:15:00,-1.667,15.5,0.0,14990.0,-10.040,0.000,0.000,0.000
10/03/2023 02:30:00,-1.667,16.133,0.0,14996.667,-10.067,0.000,0.000,0.000
10/03/2023 02:45:00,-1.333,15.733,0.0,15006.667,-10.090,0.000,0.000,0.000
10/03/2023 03:00:00,-0.667,15.3,0.0,15016.667,-10.133,0.000,0.000,0.000
10/03/2023 03:15:00,-1.0,15.033,0.0,15016.667,-10.140,0.000,0.000,0.000
10/03/2023 03:30:00,-0.333,14.733,0.0,15023.333,-10.120,0.000,0.000,0.000
10/03/2023 03:45:00,-0.333,14.533,0.0,15023.333,-10.123,0.000,0.000,0.000
10/03/2023 04:00:00,-1.333,14.367,0.0,15016.667,-10.097,0.000,0.000,0.000
10/03/2023 04:15:00,-1.333,14.5,0.0,15020.0,-10.120,0.000,0.000,0.000
10/03/2023 04:30:00,-2.0,14.167,0.0,15023.333,-10.120,0.000,0.000,0.000
10/03/2023 04:45:00,-1.333,13.8,0.0,15016.667,-10.110,0.000,0.000,0.000
10/03/2023 05:00:00,-0.333,14.233,0.0,14980.0,-10.037,0.000,0.000,0.000
10/03/2023 05:15:00,-1.0,13.9,0.0,14966.667,-9.993,0.000,0.000,0.000
10/03/2023 05:30:00,-1.333,13.733,0.0,14930.0,-9.940,0.000,0.000,0.000
10/03/2023 05:45:00,-1.333,13.4,0.0,14906.667,-9.907,0.000,0.000,0.000
10/03/2023 06:00:00,-2.0,13.567,0.0,14853.333,-9.830,0.000,0.000,0.000
10/03/2023 06:15:00,-1.667,13.867,0.0,14813.333,-9.720,0.000,0.000,0.000
10/03/2023 06:30:00,-1.0,12.9,0.0,14780.0,-9.673,0.000,0.000,0.000
10/03/2023 06:45:00,-1.0,13.167,0.0,14823.333,-9.753,0.000,0.000,0.000
10/03/2023 07:00:00,0.333,13.267,0.0,14793.333,-9.733,0.000,0.000,0.000
10/03/2023 07:15:00,9.333,13.4,0.0,14823.333,-5.543,0.000,0.000,0.000
10/03/2023 07:30:00,22.333,13.3,0.0,14826.667,96.990,17.767,22.100,31.733
10/03/2023 07:45:00,86.0,14.867,0.0,14886.667,221.577,14.733,101.467,126.433
10/03/2023 08:00:00,166.667,16.567,0.0,14913.333,723.860,202.467,229.467,306.567
10/03/2023 08:15:00,257.667,22.167,0.0,14920.0,1326.983,413.667,400.933,526.600
10/03/2023 08:30:00,323.333,22.067,0.0,14933.333,1706.140,567.967,490.833,665.167
10/03/2023 08:45:00,329.0,22.767,0.0,14930.0,1728.760,568.400,516.767,647.867
10/03/2023 09:00:00,416.333,24.9,0.0,14940.0,2240.717,723.433,689.900,848.900
10/03/2023 09:15:00,403.0,23.833,0.367,14916.667,2193.597,797.533,625.400,784.800
10/03/2023 09:30:00,361.0,23.833,0.3,14916.667,2358.590,812.467,738.900,802.633
10/03/2023 09:45:00,588.0,25.967,0.5,14966.667,3330.590,1176.800,958.167,1217.700
10/03/2023 10:00:00,652.0,26.6,0.133,14956.667,3615.000,1261.567,1106.800,1285.867
10/03/2023 10:15:00,684.333,28.1,0.167,14963.333,3645.000,1174.533,1123.833,1391.700
10/03/2023 10:30:00,710.0,26.8,1.3,14920.0,3784.437,1264.867,1157.433,1421.933
10/03/2023 10:45:00,745.333,26.967,0.867,14933.333,3993.457,1381.567,1210.133,1465.700
10/03/2023 11:00:00,750.667,27.167,0.8,14883.333,3695.770,1335.533,1049.800,1357.833
10/03/2023 11:15:00,764.667,27.833,0.267,14856.667,3829.897,1298.967,1103.667,1480.000
10/03/2023 11:30:00,819.667,28.267,0.7,14876.667,4359.473,1531.500,1295.200,1608.833
10/03/2023 11:45:00,713.667,28.2,0.867,14963.333,4205.067,1357.833,1436.200,1483.700
10/03/2023 12:00:00,447.667,27.533,0.5,14910.0,2201.590,842.133,718.433,662.367
10/03/2023 12:15:00,864.333,29.333,0.333,14996.667,4219.857,1322.800,1426.900,1541.433
10/03/2023 12:30:00,578.0,30.7,0.933,14880.0,3178.330,1271.533,965.933,979.600
10/03/2023 12:45:00,486.0,28.667,0.0,14836.667,2720.047,951.767,862.767,931.467
10/03/2023 13:00:00,548.0,30.9,0.0,14850.0,2991.280,882.500,992.900,1161.433
10/03/2023 13:15:00,1053.667,32.133,0.667,14936.667,4627.617,1441.400,1596.500,1675.133
10/03/2023 13:30:00,1014.333,32.433,1.233,14956.667,4784.667,1673.900,1523.333,1673.133
10/03/2023 13:45:00,1050.333,33.767,1.333,14946.667,4516.167,1615.267,1299.033,1672.300
10/03/2023 14:00:00,625.0,31.767,1.567,14836.667,3299.090,1070.933,1135.400,1148.700
10/03/2023 14:15:00,774.0,32.0,0.633,14816.667,3675.807,1338.733,1111.100,1258.033
10/03/2023 14:30:00,455.0,29.867,0.2,14650.0,1748.657,444.967,578.800,746.633
10/03/2023 14:45:00,868.667,32.733,0.767,14763.333,4396.287,1542.567,1325.667,1605.267
10/03/2023 15:00:00,824.0,33.333,0.333,14810.0,4071.297,1430.800,1224.667,1482.567
10/03/2023 15:15:00,786.333,32.133,1.833,14786.667,3869.783,1367.533,1157.500,1409.233
10/03/2023 15:30:00,754.667,31.467,1.667,14763.333,3555.850,1262.967,1003.567,1336.467
10/03/2023 15:45:00,731.667,33.067,0.6,14760.0,3585.010,1266.233,1065.400,1304.900
10/03/2023 16:00:00,675.333,32.0,1.433,14713.333,3121.300,1029.500,943.500,1174.400
10/03/2023 16:15:00,275.0,29.3,0.667,14546.667,1148.367,471.633,217.800,474.467
10/03/2023 16:30:00,563.0,32.733,0.5,14633.333,2637.663,954.767,739.333,960.367
10/03/2023 16:45:00,460.0,30.767,0.733,14610.0,1968.477,754.833,504.367,719.667
10/03/2023 17:00:00,384.0,29.9,0.433,14563.333,1616.463,607.400,446.500,581.400
10/03/2023 17:15:00,330.333,29.867,0.0,14553.333,1296.113,508.800,338.467,462.967
10/03/2023 17:30:00,258.667,32.0,0.0,14503.333,903.470,372.667,221.033,319.033
10/03/2023 17:45:00,197.667,29.333,0.0,14476.667,589.917,262.967,132.433,205.667
10/03/2023 18:00:00,139.667,28.2,0.0,14486.667,336.327,157.967,64.267,118.767
10/03/2023 18:15:00,54.0,25.833,0.0,14486.667,126.230,46.100,28.100,60.567
10/03/2023 18:30:00,15.0,23.667,0.0,14500.0,47.557,7.967,7.267,27.367
10/03/2023 18:45:00,2.333,21.867,0.0,14386.667,-11.567,0.000,0.000,0.000
10/03/2023 19:00:00,-4.0,20.933,0.0,14356.667,-9.040,0.000,0.000,0.000
10/03/2023 19:15:00,-4.333,20.2,0.0,14333.333,-9.000,0.000,0.000,0.000
10/03/2023 19:30:00,-4.0,19.933,0.0,14330.0,-8.993,0.000,0.000,0.000
10/03/2023 19:45:00,-4.0,20.833,0.0,14350.0,-9.020,0.000,0.000,0.000
10/03/2023 20:00:00,-3.333,21.267,0.0,14426.667,-9.140,0.000,0.000,0.000
10/03/2023 20:15:00,-2.333,20.367,0.0,14473.333,-9.247,0.000,0.000,0.000
10/03/2023 20:30:00,-2.667,20.1,0.0,14513.333,-9.267,0.000,0.000,0.000
10/03/2023 20:45:00,-2.0,20.433,0.0,14533.333,-9.310,0.000,0.000,0.000
10/03/2023 21:00:00,-1.0,19.267,0.0,14566.667,-9.360,0.000,0.000,0.000
10/03/2023 21:15:00,-1.0,19.367,0.0,14600.0,-9.407,0.000,0.000,0.000
10/03/2023 21:30:00,-1.333,20.667,0.0,14633.333,-9.440,0.000,0.000,0.000
10/03/2023 21:45:00,-0.667,18.333,0.0,14640.0,-9.487,0.000,0.000,0.000
10/03/2023 22:00:00,-1.333,19.9,0.0,14693.333,-9.537,0.000,0.000,0.000
