Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Inverter - 1 CPS SCH125KTL, Active Power","Inverter - 2 CPS SCH125KTL, Active Power","Inverter - 3 CPS SCH125KTL, Active Power","Inverter - 4 CPS SCH125KTL, Active Power","Inverter - 5 CPS SCH125KTL, Active Power","Inverter - 6 CPS SCH125KTL, Active Power","Inverter - 7 CPS SCH125KTL, Active Power","Inverter - 8 CPS SCH125KTL, Active Power","Inverter - 9 CPS SCH125KTL, Active Power","Inverter - 10 CPS SCH125KTL, Active Power","Inverter - 11 CPS SCH125KTL, Active Power","Inverter - 12 CPS SCH125KTL, Active Power","Inverter - 13 CPS SCH100KTL, Active Power","Inverter - 14 CPS SCH100KTL, Active Power","Inverter - 15 CPS SCH125KTL, Active Power","Inverter - 16 CPS SCH125KTL, Active Power","Inverter - 17 CPS SCH125KTL, Active Power","Inverter - 18 CPS SCH125KTL, Active Power",Day/Night
2023-10-01 00:00:00,-1.902046,44.18622,0,12.60695,-2.51413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:15:00,-1.681098,43.64632,0,12.61972,-2.543855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:30:00,-1.594238,43.27522,0,12.63338,-2.564872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 00:45:00,-1.640537,43.04005,0,12.6416,-2.578591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:00:00,-1.64332,42.84118,0,12.65147,-2.603072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:15:00,-1.449385,42.75426,0,12.6606,-2.590211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:30:00,-1.428985,42.66254,0,12.66297,-2.620469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 01:45:00,-1.735424,42.17075,0,12.6693,-2.609987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:00:00,-1.760631,41.74497,0,12.67329,-2.674111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:15:00,-1.42093,41.41426,0,12.67819,-2.631363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:30:00,-1.561443,41.15382,0,12.68275,-2.616533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 02:45:00,-1.496258,40.77819,0,12.68339,-2.57901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:00:00,-1.672239,40.63303,0,12.68393,-2.547335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:15:00,-1.803422,40.37815,0,12.6731,-2.520296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:30:00,-1.90019,40.19089,0,12.68248,-2.527843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 03:45:00,-1.700312,39.98762,0,12.68255,-2.526604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:00:00,-2.065954,40.06723,0,12.67308,-2.521211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:15:00,-1.463384,39.86206,0,12.67085,-2.496612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:30:00,-1.345782,39.65538,0,12.66121,-2.524757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 04:45:00,-1.479654,39.5346,0,12.65653,-2.558236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:00:00,-1.386024,39.39523,0,12.63504,-2.547823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:15:00,-1.503252,39.09275,0,12.62598,-2.612076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:30:00,-1.641964,39.27995,0,12.6124,-2.619662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 05:45:00,-1.513206,39.20293,0,12.604,-2.587526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:00:00,-1.466711,38.96538,0,12.58456,-2.614837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:15:00,-1.566878,38.79918,0,12.60975,-2.620834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:30:00,-1.4682,38.54681,0,12.60109,-2.641275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 06:45:00,-1.088563,38.47309,0,12.57472,-2.656313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 07:00:00,1.619775,38.1898,0,12.57794,-2.061413,0.05553288,0.07879555,0.07237333,0.07377778,0.05311111,0.01111111,0.02244444,0.011,0.07305333,0.0,0.04394671,0.0372483,0.01111111,0.01283333,0.011,0.011,0.02733333,0.0,Night
2023-10-01 07:15:00,10.5303,38.66658,0,12.58329,16.50528,1.297495,1.327904,1.325071,1.455167,1.250278,1.267424,0.9576667,1.038389,1.337237,0.7173889,1.433418,1.386363,1.042958,0.9216667,1.079944,1.012772,1.104049,0.6606534,Day
2023-10-01 07:30:00,21.96589,38.82886,0,12.58866,42.55999,3.279698,2.756078,2.856651,2.921111,2.498536,2.629298,2.181191,2.299802,3.214759,2.695933,3.048107,2.964069,2.277987,1.96338,2.227991,2.078215,2.182827,1.636791,Day
2023-10-01 07:45:00,114.3532,39.69542,0,12.61801,94.63748,9.512067,5.256553,6.496808,5.619298,4.069334,4.313629,3.336142,5.378493,10.46685,8.695543,7.610771,6.0904,4.026187,3.232176,3.526111,3.221555,3.353562,2.7765,Day
2023-10-01 08:00:00,149.2543,41.52807,0,12.68032,204.7294,21.8996,14.14331,15.88545,11.909,7.517909,6.284251,4.366055,10.33841,23.39424,20.76757,17.93656,19.26401,9.934324,5.376056,5.015286,4.339452,4.428667,3.760209,Day
2023-10-01 08:15:00,241.5707,44.16426,0,12.70141,362.6903,33.34412,27.916,29.28144,22.57123,14.31917,13.20854,5.282531,14.64563,34.53214,30.71858,32.28171,40.38012,28.60237,14.87256,7.389235,5.502852,5.313118,4.528918,Day
2023-10-01 08:30:00,344.555,46.86002,0,12.7282,559.4019,45.59893,40.38976,44.81816,40.08444,26.40858,25.89543,7.669044,19.21231,46.62152,41.60182,51.51991,56.23527,47.79122,32.02008,17.26995,7.641635,6.457389,5.31154,Day
2023-10-01 08:45:00,514.3724,48.84044,0,12.75608,742.0179,56.97354,47.46178,56.53987,55.8007,42.82743,41.78851,12.6284,23.38517,57.70192,51.71217,63.9278,70.29887,58.30377,41.10719,35.89159,15.90533,7.893455,6.310722,Day
2023-10-01 09:00:00,576.8395,51.44098,0,12.81618,926.1194,68.62286,54.60938,68.70835,65.36826,53.42089,66.23349,21.31011,27.63962,68.88641,61.96045,75.2347,84.6895,68.63861,47.70635,49.33907,32.62765,9.83199,7.114833,Day
2023-10-01 09:15:00,675.7864,54.06463,1,12.82903,1062.841,78.90094,60.72867,79.42159,72.57639,59.98577,88.2731,27.66527,31.21854,78.13284,70.21075,82.62586,94.22948,76.45141,52.52958,55.59852,51.1855,17.08396,7.559278,Day
2023-10-01 09:30:00,628.3162,55.74193,2,12.83953,1093.713,72.87716,56.17085,75.89046,68.28385,61.68468,95.43343,34.72447,33.67395,74.96447,67.32255,80.42191,95.97686,76.96416,53.92789,58.44251,57.15867,32.64973,10.49689,Day
2023-10-01 09:45:00,700.3879,56.98267,3,12.85217,1167.406,74.44748,58.91392,81.04448,74.03847,66.05569,100.8014,45.27824,36.72989,72.1048,67.90099,83.24517,100.4457,82.20848,57.49508,63.81665,61.5013,53.74494,15.40658,Day
2023-10-01 10:00:00,737.5471,57.53021,4,12.87741,1201.102,78.35297,60.62147,85.4436,75.83594,63.48085,93.38644,49.31367,41.20362,77.99564,71.20554,85.85749,100.0664,77.413,51.06033,57.51799,54.0208,63.34052,21.62913,Day
2023-10-01 10:15:00,785.2767,59.4191,3,12.92478,1347.751,86.83693,67.05617,91.93719,79.74868,70.52282,105.5057,58.04716,47.15572,86.72065,80.41386,93.48995,106.9955,85.27364,59.1205,65.42913,62.66168,80.05101,32.37231,Day
2023-10-01 10:30:00,774.9991,60.91431,2,12.92182,1356.828,84.55349,65.59047,91.08401,79.3986,70.60003,103.2457,59.27356,51.86811,84.98306,79.6801,92.43557,105.1113,83.31238,58.66485,65.49763,62.98382,84.31518,46.55381,Day
2023-10-01 10:45:00,764.4888,62.31339,3,12.93325,1369.017,83.28355,64.56918,90.7784,79.58483,71.19016,101.7076,59.60365,55.51513,83.55821,79.84605,91.52769,103.2857,81.91033,58.4677,65.30895,63.87187,83.32349,63.46128,Day
2023-10-01 11:00:00,757.9081,61.97856,3,12.93227,1390.761,82.41595,64.28724,91.44033,80.80161,72.87347,100.9779,60.86132,57.90013,82.99447,80.93005,91.76082,102.7486,81.40873,58.9435,65.8291,65.90849,83.07668,77.87767,Day
2023-10-01 11:15:00,747.9307,62.35794,4,12.93247,1399.612,80.65835,63.89647,90.70924,81.41409,74.0935,99.05941,61.91698,64.62821,81.92446,81.54896,90.78646,100.9526,79.3825,59.06517,66.14201,67.93934,82.07605,85.28737,Day
2023-10-01 11:30:00,733.4196,63.47541,3,12.94054,1407.387,79.85111,64.75005,90.34567,81.36999,75.59852,97.32681,63.85656,71.16914,80.84499,81.8191,89.74411,98.48346,77.58219,59.56721,67.11922,69.47429,81.62684,89.16932,Day
2023-10-01 11:45:00,722.0997,64.64872,3,12.94933,1413.242,79.23634,65.88182,89.80307,81.53318,77.25587,95.816,66.25126,77.42849,80.43783,82.26822,88.63953,96.68675,75.99691,60.25407,68.35485,71.26463,81.29592,87.42817,Day
2023-10-01 12:00:00,712.1654,65.17595,3,12.96206,1418.857,79.4916,67.59525,89.56763,81.45872,78.73493,94.35278,69.06069,80.31969,80.76111,83.04758,87.61613,95.06759,74.20789,60.93145,69.73569,73.12851,81.18999,85.19224,Day
2023-10-01 12:15:00,703.7851,65.55811,3,12.96787,1419.685,79.77486,69.03956,88.83289,80.94217,80.25597,93.01744,71.43516,80.67618,81.07095,83.67289,86.15011,93.13811,72.53678,61.5944,70.80617,75.15119,81.40849,82.93515,Day
2023-10-01 12:30:00,696.2262,66.53848,3,12.96709,1426.153,80.73895,70.8563,89.00114,80.97263,81.57585,91.71661,74.31826,81.59663,82.04584,84.37154,85.63582,92.4538,70.93522,61.98337,72.43182,76.63448,81.14436,80.81821,Day
2023-10-01 12:45:00,693.209,67.28203,3,12.96004,1437.488,81.85982,72.61735,89.26484,81.03432,83.25061,91.39056,77.1023,82.86052,83.34361,85.26474,84.86861,91.84263,69.68472,62.58596,74.15093,78.63354,81.73161,78.69602,Day
2023-10-01 13:00:00,693.5209,67.52431,4,12.97245,1453.712,83.38361,74.34132,89.72921,80.90961,84.78481,91.26656,79.95138,84.59141,85.18345,86.83805,84.80206,91.92406,68.83811,63.58667,75.92468,80.68236,82.85419,77.22452,Day
2023-10-01 13:15:00,695.3766,67.81988,3,12.98017,1466.356,85.05622,75.80109,90.35967,80.39857,86.01029,91.61711,82.18095,85.773,86.637,88.22519,84.31966,91.91635,68.27339,64.0489,77.50618,82.88157,84.04749,75.5303,Day
2023-10-01 13:30:00,698.2498,69.15627,3,12.97821,1477.593,86.65645,76.45449,90.76514,80.19598,87.38614,91.85836,84.87855,87.55562,88.55099,88.99661,84.04207,92.32754,67.23314,64.57622,78.30489,84.49106,84.84259,73.45419,Day
2023-10-01 13:45:00,701.7907,69.52946,2,12.86081,1484.972,87.70258,76.64283,91.03674,79.50436,88.06986,92.00103,86.31221,88.26862,89.94724,89.76749,83.62803,92.85503,66.45387,64.55199,78.71954,85.48421,85.43959,71.27415,Day
2023-10-01 14:00:00,695.8665,69.88379,3,12.85824,1472.07,88.23817,76.04473,90.41506,77.6946,87.30805,91.11558,86.4566,88.17377,89.91582,89.15794,82.25141,92.14778,65.01897,63.77303,77.90664,85.52062,85.23137,68.6912,Day
2023-10-01 14:15:00,718.9921,69.89497,4,12.86269,1512.45,91.97568,77.93163,93.05769,79.14421,89.60706,93.6839,89.63283,91.75242,94.10475,92.28522,84.18458,95.29517,65.7663,65.00134,79.47612,88.7741,87.90344,68.99842,Day
2023-10-01 14:30:00,737.8923,71.08431,2,12.85332,1541.634,94.84898,79.23959,95.02992,79.45978,91.30998,96.10452,92.05125,93.62609,96.16386,93.67551,85.24734,97.20019,66.55822,66.11455,80.34321,90.79301,90.48206,68.58306,Day
2023-10-01 14:45:00,752.4661,72.08723,3,12.84931,1564.185,97.14046,80.02989,96.4303,79.98057,92.27722,97.93985,93.55089,95.52631,98.22334,94.99821,86.64096,99.20393,67.18505,66.76623,80.46565,92.34002,92.27428,68.62394,Day
2023-10-01 15:00:00,761.8879,72.46839,1,12.82914,1572.282,98.20922,80.39513,96.62754,80.11481,92.18015,98.71487,93.94328,96.46497,99.18791,95.06188,87.17178,100.0076,67.41833,66.93296,79.72626,92.96558,93.33244,68.97261,Day
2023-10-01 15:15:00,771.443,73.05229,2,12.81034,1580.523,99.00668,80.94652,96.76171,80.26244,92.16692,99.91634,93.99105,96.98155,100.3351,95.45802,87.63885,100.7561,68.15189,67.5616,78.58255,93.41641,94.34065,69.26466,Day
2023-10-01 15:30:00,773.1356,73.72722,2,12.80908,1582.392,100.0082,81.56926,97.04435,80.54369,91.29185,100.1013,93.68356,97.40965,100.8359,94.9994,88.07362,101.719,68.38028,67.55689,77.60123,93.09953,94.56196,69.79823,Day
2023-10-01 15:45:00,768.039,74.45176,2,12.7982,1568.254,99.63514,81.10452,96.07128,79.70927,89.77981,99.80307,92.46555,96.68035,100.2075,93.45907,87.33261,101.2247,68.027,66.94202,75.79922,91.999,94.09406,69.5625,Day
2023-10-01 16:00:00,767.2996,75.56422,2,12.77981,1565.812,100.1184,81.21712,95.92506,79.42646,88.82596,100.253,92.053,96.63124,100.4169,92.78947,87.24887,101.4371,68.13583,66.8867,74.71877,91.46141,94.03861,69.59097,Day
2023-10-01 16:15:00,755.4991,74.2466,2,12.8446,1491.717,83.53439,80.13069,94.5629,78.01678,86.84704,99.17506,90.5498,95.09155,91.14534,88.53246,85.85193,99.04011,64.3105,63.96539,65.4394,86.17472,92.93883,68.6348,Day
2023-10-01 16:30:00,713.1912,74.27108,2,12.83273,1025.02,30.80721,57.7333,80.83989,70.31519,77.67611,78.2918,65.28983,76.98273,37.66443,50.45287,75.18469,64.27717,32.01213,41.69077,27.56694,56.89791,65.51683,51.42778,Day
2023-10-01 16:45:00,638.2969,73.52743,2,12.78471,599.2696,24.67961,27.90346,55.03834,51.72224,59.96811,43.56045,25.3375,55.44929,15.51532,24.47799,50.07645,26.00056,15.24426,26.44487,20.75311,28.42492,25.40711,30.72004,Day
2023-10-01 17:00:00,558.5894,73.16771,2,12.74874,351.7111,20.96261,19.35976,33.40352,27.05211,36.52245,18.9941,12.32185,45.21141,8.226407,11.76453,26.46561,8.802611,7.006509,20.61989,17.49988,15.27944,9.966726,17.73115,Day
2023-10-01 17:15:00,463.6571,71.81891,2,12.71567,212.0156,17.39122,8.691082,13.36073,14.01417,26.354,8.493222,8.251676,33.39665,6.663055,8.744712,13.12071,6.714944,4.571611,6.035522,12.85411,12.18978,6.175309,8.744308,Day
2023-10-01 17:30:00,363.5653,71.34088,2,12.69055,146.0311,14.13339,4.761191,5.910278,5.343149,18.47361,5.874222,5.283333,23.87654,5.800125,7.127968,9.506213,5.882611,4.047722,3.854667,9.161555,9.788167,5.328944,5.254279,Day
2023-10-01 17:45:00,267.3358,71.16363,1,12.64973,101.005,10.76144,4.146587,4.911847,4.451611,13.45433,5.089111,4.488231,11.65684,4.860278,4.650482,4.96812,5.050389,3.553598,3.327889,4.192507,5.657165,4.538247,4.637667,Day
2023-10-01 18:00:00,123.9319,69.99284,1,12.62398,69.08192,7.427062,3.456111,3.963808,3.685709,6.627768,4.143722,3.656055,4.267111,3.865827,3.472495,3.767778,4.059051,2.936385,2.69991,3.152247,3.456889,3.694448,3.900663,Day
2023-10-01 18:15:00,18.80633,67.94933,0,12.59435,37.92958,3.366935,2.236524,2.442716,2.359,2.422566,2.5425,2.335333,2.379,2.444784,2.030167,2.3635,2.450393,1.804722,1.703798,2.009278,2.117724,2.287306,2.077812,Day
2023-10-01 18:30:00,7.657444,65.27737,0,12.57707,15.38396,1.349053,1.099364,1.180092,1.216236,1.2045,1.209611,1.205775,1.136042,1.198722,0.7595556,1.177667,1.144556,0.8047948,0.7915689,1.000531,1.042387,1.121191,0.7520245,Day
2023-10-01 18:45:00,0.2210105,62.28641,0,12.58303,0.06448659,0.1583867,0.122,0.133161,0.1688889,0.1612222,0.1306667,0.1344388,0.09744444,0.1285978,0.01738549,0.1300467,0.1085556,0.04594444,0.04638889,0.07661111,0.09383333,0.1170556,0.02105555,Night
2023-10-01 19:00:00,-2.632154,59.44406,0,12.57618,-1.450026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:15:00,-2.529212,56.87994,0,12.57295,-1.511856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:30:00,-1.964874,54.66109,0,12.58324,-2.091874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 19:45:00,-1.859353,53.57288,0,12.59791,-1.489767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,-1.929992,52.19064,0,12.61445,-2.175664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,-1.85958,51.06679,0,12.63008,-1.550945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,-1.782187,50.10795,0,12.64168,-2.311834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,-1.910309,49.57949,0,12.64515,-1.813421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,-1.83469,49.32442,1,12.65996,-2.319902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,-1.655866,49.51308,0,12.67904,-2.110868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,-1.7713,49.19702,0,12.68952,-2.437972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,-1.703704,49.17975,0,12.70834,-2.119104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,-1.610835,49.00674,0,12.71071,-2.607664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,-1.660556,48.96528,0,12.66817,-2.019191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,-1.686346,48.93987,0,12.62439,-2.612764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,-1.732589,48.73829,0,12.63981,-2.418659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,-1.55678,48.57329,0,12.56475,-2.220914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,-1.604345,48.40445,0,12.56539,-2.595264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,-1.607952,48.09199,0,12.57818,-2.576077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,-1.792158,47.81868,0,12.59335,-2.125143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,-1.860367,47.21995,0,12.60929,-2.616399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,-1.895385,46.50457,0,12.62029,-2.615439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,-1.686547,46.15947,0,12.61666,-2.617844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,-1.649431,45.94652,0,12.632,-2.612567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,-1.576366,46.23095,0,12.63743,-2.625178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,-1.734783,46.86019,2,12.64345,-2.656142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,-1.704632,47.30354,2,12.65243,-2.681247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,-1.712424,47.70007,1,12.64671,-2.6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,-1.873328,47.10694,0,12.64381,-2.651214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,-1.394339,46.86887,0,12.64509,-2.670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:30:00,-1.43635,47.106,0,12.64641,-2.655007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:45:00,-1.755133,46.94296,0,12.64608,-2.6788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:00:00,-1.650939,46.44005,0,12.64062,-2.652378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:15:00,-1.413467,46.10167,0,12.63285,-2.676072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:30:00,-1.292167,46.10682,0,12.62554,-2.67397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 03:45:00,-1.444792,46.39796,0,12.61431,-2.61662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 04:00:00,-1.383207,46.4645,0,12.59333,-2.635076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
